Date,Hour,Fuel,Output
2017-06-07,22,WIND,190
2017-06-07,22,SOLAR,0
2017-06-07,22,BIOFUEL,27
2017-06-07,23,NUCLEAR,10680
2017-06-07,23,GAS,291
2017-06-07,23,HYDRO,4217
2017-06-07,23,WIND,201
2017-06-07,23,SOLAR,0
2017-06-07,23,BIOFUEL,19
2017-06-07,24,NUCLEAR,10190
2017-06-07,24,GAS,290
2017-06-07,24,HYDRO,4081
2017-06-07,24,WIND,233
2017-06-07,24,SOLAR,0
2017-06-07,24,BIOFUEL,15
2017-06-08,1,NUCLEAR,9893
2017-06-08,1,GAS,293
2017-06-08,1,HYDRO,3909
2017-06-08,1,WIND,66
2017-06-08,1,SOLAR,0
2017-06-08,1,BIOFUEL,13
2017-06-08,2,NUCLEAR,9402
2017-06-08,2,GAS,295
2017-06-08,2,HYDRO,3832
2017-06-08,2,WIND,87
2017-06-08,2,SOLAR,0
2017-06-08,2,BIOFUEL,13
2017-06-08,3,NUCLEAR,9065
2017-06-08,3,GAS,296
2017-06-08,3,HYDRO,3928
2017-06-08,3,WIND,116
2017-06-08,3,SOLAR,0
2017-06-08,3,BIOFUEL,13
2017-06-08,4,NUCLEAR,8814
2017-06-08,4,GAS,296
2017-06-08,4,HYDRO,4130
2017-06-08,4,WIND,127
2017-06-08,4,SOLAR,1
2017-06-08,4,BIOFUEL,14
2017-06-08,5,NUCLEAR,9047
2017-06-08,5,GAS,296
2017-06-08,5,HYDRO,4445
2017-06-08,5,WIND,151
2017-06-08,5,SOLAR,1
2017-06-08,5,BIOFUEL,18
2017-06-08,6,NUCLEAR,9722
2017-06-08,6,GAS,296
2017-06-08,6,HYDRO,4486
2017-06-08,6,WIND,141
2017-06-08,6,SOLAR,10
2017-06-08,6,BIOFUEL,26
2017-06-08,7,NUCLEAR,10778
2017-06-08,7,GAS,294
2017-06-08,7,HYDRO,4440
2017-06-08,7,WIND,87
2017-06-08,7,SOLAR,46
2017-06-08,7,BIOFUEL,27
2017-06-08,8,NUCLEAR,11107
2017-06-08,8,GAS,290
2017-06-08,8,HYDRO,4296
2017-06-08,8,WIND,36
2017-06-08,8,SOLAR,135
2017-06-08,8,BIOFUEL,27
2017-06-08,9,NUCLEAR,11101
2017-06-08,9,GAS,291
2017-06-08,9,HYDRO,4205
2017-06-08,9,WIND,20
2017-06-08,9,SOLAR,137
2017-06-08,9,BIOFUEL,39
2017-06-08,10,NUCLEAR,11119
2017-06-08,10,GAS,289
2017-06-08,10,HYDRO,4191
2017-06-08,10,WIND,21
2017-06-08,10,SOLAR,228
2017-06-08,10,BIOFUEL,40
2017-06-08,11,NUCLEAR,11119
2017-06-08,11,GAS,290
2017-06-08,11,HYDRO,4210
2017-06-08,11,WIND,38
2017-06-08,11,SOLAR,174
2017-06-08,11,BIOFUEL,29
2017-06-08,12,NUCLEAR,11104
2017-06-08,12,GAS,354
2017-06-08,12,HYDRO,4154
2017-06-08,12,WIND,50
2017-06-08,12,SOLAR,57
2017-06-08,12,BIOFUEL,27
2017-06-08,13,NUCLEAR,11102
2017-06-08,13,GAS,314
2017-06-08,13,HYDRO,4313
2017-06-08,13,WIND,59
2017-06-08,13,SOLAR,219
2017-06-08,13,BIOFUEL,26
2017-06-08,14,NUCLEAR,11114
2017-06-08,14,GAS,310
2017-06-08,14,HYDRO,4386
2017-06-08,14,WIND,145
2017-06-08,14,SOLAR,308
2017-06-08,14,BIOFUEL,27
2017-06-08,15,NUCLEAR,11109
2017-06-08,15,GAS,311
2017-06-08,15,HYDRO,4619
2017-06-08,15,WIND,145
2017-06-08,15,SOLAR,297
2017-06-08,15,BIOFUEL,27
2017-06-08,16,NUCLEAR,11110
2017-06-08,16,GAS,322
2017-06-08,16,HYDRO,4845
2017-06-08,16,WIND,110
2017-06-08,16,SOLAR,223
2017-06-08,16,BIOFUEL,27
2017-06-08,17,NUCLEAR,11106
2017-06-08,17,GAS,383
2017-06-08,17,HYDRO,4900
2017-06-08,17,WIND,154
2017-06-08,17,SOLAR,183
2017-06-08,17,BIOFUEL,27
2017-06-08,18,NUCLEAR,11110
2017-06-08,18,GAS,499
2017-06-08,18,HYDRO,5061
2017-06-08,18,WIND,120
2017-06-08,18,SOLAR,86
2017-06-08,18,BIOFUEL,27
2017-06-08,19,NUCLEAR,11117
2017-06-08,19,GAS,499
2017-06-08,19,HYDRO,5329
2017-06-08,19,WIND,140
2017-06-08,19,SOLAR,22
2017-06-08,19,BIOFUEL,27
2017-06-08,20,NUCLEAR,11129
2017-06-08,20,GAS,501
2017-06-08,20,HYDRO,5395
2017-06-08,20,WIND,244
2017-06-08,20,SOLAR,5
2017-06-08,20,BIOFUEL,27
2017-06-08,21,NUCLEAR,11121
2017-06-08,21,GAS,503
2017-06-08,21,HYDRO,5345
2017-06-08,21,WIND,358
2017-06-08,21,SOLAR,0
2017-06-08,21,BIOFUEL,27
2017-06-08,22,NUCLEAR,11079
2017-06-08,22,GAS,502
2017-06-08,22,HYDRO,4847
2017-06-08,22,WIND,256
2017-06-08,22,SOLAR,0
2017-06-08,22,BIOFUEL,27
2017-06-08,23,NUCLEAR,11025
2017-06-08,23,GAS,485
2017-06-08,23,HYDRO,4003
2017-06-08,23,WIND,150
2017-06-08,23,SOLAR,0
2017-06-08,23,BIOFUEL,18
2017-06-08,24,NUCLEAR,10453
2017-06-08,24,GAS,313
2017-06-08,24,HYDRO,3949
2017-06-08,24,WIND,189
2017-06-08,24,SOLAR,0
2017-06-08,24,BIOFUEL,15
2017-06-09,1,NUCLEAR,9763
2017-06-09,1,GAS,292
2017-06-09,1,HYDRO,3901
2017-06-09,1,WIND,203
2017-06-09,1,SOLAR,0
2017-06-09,1,BIOFUEL,17
2017-06-09,2,NUCLEAR,9270
2017-06-09,2,GAS,292
2017-06-09,2,HYDRO,3926
2017-06-09,2,WIND,259
2017-06-09,2,SOLAR,0
2017-06-09,2,BIOFUEL,14
2017-06-09,3,NUCLEAR,8941
2017-06-09,3,GAS,292
2017-06-09,3,HYDRO,3852
2017-06-09,3,WIND,278
2017-06-09,3,SOLAR,0
2017-06-09,3,BIOFUEL,13
2017-06-09,4,NUCLEAR,8911
2017-06-09,4,GAS,291
2017-06-09,4,HYDRO,3901
2017-06-09,4,WIND,474
2017-06-09,4,SOLAR,1
2017-06-09,4,BIOFUEL,14
2017-06-09,5,NUCLEAR,9138
2017-06-09,5,GAS,293
2017-06-09,5,HYDRO,3870
2017-06-09,5,WIND,545
2017-06-09,5,SOLAR,1
2017-06-09,5,BIOFUEL,19
2017-06-09,6,NUCLEAR,9731
2017-06-09,6,GAS,293
2017-06-09,6,HYDRO,4058
2017-06-09,6,WIND,544
2017-06-09,6,SOLAR,12
2017-06-09,6,BIOFUEL,25
2017-06-09,7,NUCLEAR,10480
2017-06-09,7,GAS,295
2017-06-09,7,HYDRO,4367
2017-06-09,7,WIND,418
2017-06-09,7,SOLAR,41
2017-06-09,7,BIOFUEL,27
2017-06-09,8,NUCLEAR,11129
2017-06-09,8,GAS,294
2017-06-09,8,HYDRO,4679
2017-06-09,8,WIND,166
2017-06-09,8,SOLAR,2
2017-06-09,8,BIOFUEL,26
2017-06-09,9,NUCLEAR,11138
2017-06-09,9,GAS,295
2017-06-09,9,HYDRO,4904
2017-06-09,9,WIND,145
2017-06-09,9,SOLAR,26
2017-06-09,9,BIOFUEL,26
2017-06-09,10,NUCLEAR,11059
2017-06-09,10,GAS,294
2017-06-09,10,HYDRO,5102
2017-06-09,10,WIND,176
2017-06-09,10,SOLAR,53
2017-06-09,10,BIOFUEL,27
2017-06-09,11,NUCLEAR,10944
2017-06-09,11,GAS,294
2017-06-09,11,HYDRO,5077
2017-06-09,11,WIND,255
2017-06-09,11,SOLAR,239
2017-06-09,11,BIOFUEL,26
2017-06-09,12,NUCLEAR,10942
2017-06-09,12,GAS,292
2017-06-09,12,HYDRO,5056
2017-06-09,12,WIND,225
2017-06-09,12,SOLAR,219
2017-06-09,12,BIOFUEL,26
2017-06-09,13,NUCLEAR,11046
2017-06-09,13,GAS,291
2017-06-09,13,HYDRO,5025
2017-06-09,13,WIND,388
2017-06-09,13,SOLAR,239
2017-06-09,13,BIOFUEL,27
2017-06-09,14,NUCLEAR,11107
2017-06-09,14,GAS,283
2017-06-09,14,HYDRO,5007
2017-06-09,14,WIND,363
2017-06-09,14,SOLAR,195
2017-06-09,14,BIOFUEL,26
2017-06-09,15,NUCLEAR,11110
2017-06-09,15,GAS,279
2017-06-09,15,HYDRO,4984
2017-06-09,15,WIND,402
2017-06-09,15,SOLAR,152
2017-06-09,15,BIOFUEL,26
2017-06-09,16,NUCLEAR,11114
2017-06-09,16,GAS,289
2017-06-09,16,HYDRO,5005
2017-06-09,16,WIND,375
2017-06-09,16,SOLAR,166
2017-06-09,16,BIOFUEL,27
2017-06-09,17,NUCLEAR,11123
2017-06-09,17,GAS,285
2017-06-09,17,HYDRO,5051
2017-06-09,17,WIND,336
2017-06-09,17,SOLAR,107
2017-06-09,17,BIOFUEL,27
2017-06-09,18,NUCLEAR,11133
2017-06-09,18,GAS,285
2017-06-09,18,HYDRO,5087
2017-06-09,18,WIND,344
2017-06-09,18,SOLAR,64
2017-06-09,18,BIOFUEL,27
2017-06-09,19,NUCLEAR,11141
2017-06-09,19,GAS,288
2017-06-09,19,HYDRO,5081
2017-06-09,19,WIND,356
2017-06-09,19,SOLAR,23
2017-06-09,19,BIOFUEL,27
2017-06-09,20,NUCLEAR,11150
2017-06-09,20,GAS,286
2017-06-09,20,HYDRO,5167
2017-06-09,20,WIND,404
2017-06-09,20,SOLAR,4
2017-06-09,20,BIOFUEL,27
2017-06-09,21,NUCLEAR,11141
2017-06-09,21,GAS,289
2017-06-09,21,HYDRO,5193
2017-06-09,21,WIND,382
2017-06-09,21,SOLAR,0
2017-06-09,21,BIOFUEL,27
2017-06-09,22,NUCLEAR,11134
2017-06-09,22,GAS,289
2017-06-09,22,HYDRO,4993
2017-06-09,22,WIND,212
2017-06-09,22,SOLAR,0
2017-06-09,22,BIOFUEL,27
2017-06-09,23,NUCLEAR,11056
2017-06-09,23,GAS,162
2017-06-09,23,HYDRO,4140
2017-06-09,23,WIND,147
2017-06-09,23,SOLAR,0
2017-06-09,23,BIOFUEL,17
2017-06-09,24,NUCLEAR,10530
2017-06-09,24,GAS,152
2017-06-09,24,HYDRO,3999
2017-06-09,24,WIND,128
2017-06-09,24,SOLAR,0
2017-06-09,24,BIOFUEL,10
2017-06-10,1,NUCLEAR,9840
2017-06-10,1,GAS,152
2017-06-10,1,HYDRO,3988
2017-06-10,1,WIND,174
2017-06-10,1,SOLAR,0
2017-06-10,1,BIOFUEL,0
2017-06-10,2,NUCLEAR,9503
2017-06-10,2,GAS,153
2017-06-10,2,HYDRO,3907
2017-06-10,2,WIND,232
2017-06-10,2,SOLAR,0
2017-06-10,2,BIOFUEL,0
2017-06-10,3,NUCLEAR,9255
2017-06-10,3,GAS,153
2017-06-10,3,HYDRO,3883
2017-06-10,3,WIND,291
2017-06-10,3,SOLAR,0
2017-06-10,3,BIOFUEL,0
2017-06-10,4,NUCLEAR,9171
2017-06-10,4,GAS,154
2017-06-10,4,HYDRO,3952
2017-06-10,4,WIND,213
2017-06-10,4,SOLAR,0
2017-06-10,4,BIOFUEL,0
2017-06-10,5,NUCLEAR,9169
2017-06-10,5,GAS,154
2017-06-10,5,HYDRO,3958
2017-06-10,5,WIND,480
2017-06-10,5,SOLAR,0
2017-06-10,5,BIOFUEL,0
2017-06-10,6,NUCLEAR,9148
2017-06-10,6,GAS,154
2017-06-10,6,HYDRO,4017
2017-06-10,6,WIND,434
2017-06-10,6,SOLAR,7
2017-06-10,6,BIOFUEL,1
2017-06-10,7,NUCLEAR,9498
2017-06-10,7,GAS,154
2017-06-10,7,HYDRO,4280
2017-06-10,7,WIND,465
2017-06-10,7,SOLAR,54
2017-06-10,7,BIOFUEL,1
2017-06-10,8,NUCLEAR,10157
2017-06-10,8,GAS,154
2017-06-10,8,HYDRO,4425
2017-06-10,8,WIND,237
2017-06-10,8,SOLAR,125
2017-06-10,8,BIOFUEL,0
2017-06-10,9,NUCLEAR,10568
2017-06-10,9,GAS,156
2017-06-10,9,HYDRO,4559
2017-06-10,9,WIND,216
2017-06-10,9,SOLAR,215
2017-06-10,9,BIOFUEL,0
2017-06-10,10,NUCLEAR,10948
2017-06-10,10,GAS,160
2017-06-10,10,HYDRO,4691
2017-06-10,10,WIND,221
2017-06-10,10,SOLAR,188
2017-06-10,10,BIOFUEL,1
2017-06-10,11,NUCLEAR,11004
2017-06-10,11,GAS,176
2017-06-10,11,HYDRO,4595
2017-06-10,11,WIND,370
2017-06-10,11,SOLAR,190
2017-06-10,11,BIOFUEL,1
2017-06-10,12,NUCLEAR,11007
2017-06-10,12,GAS,185
2017-06-10,12,HYDRO,4592
2017-06-10,12,WIND,398
2017-06-10,12,SOLAR,121
2017-06-10,12,BIOFUEL,1
2017-06-10,13,NUCLEAR,11002
2017-06-10,13,GAS,183
2017-06-10,13,HYDRO,4590
2017-06-10,13,WIND,464
2017-06-10,13,SOLAR,79
2017-06-10,13,BIOFUEL,10
2017-06-10,14,NUCLEAR,11013
2017-06-10,14,GAS,185
2017-06-10,14,HYDRO,4323
2017-06-10,14,WIND,751
2017-06-10,14,SOLAR,152
2017-06-10,14,BIOFUEL,26
2017-06-10,15,NUCLEAR,11018
2017-06-10,15,GAS,183
2017-06-10,15,HYDRO,4343
2017-06-10,15,WIND,901
2017-06-10,15,SOLAR,167
2017-06-10,15,BIOFUEL,15
2017-06-10,16,NUCLEAR,11030
2017-06-10,16,GAS,183
2017-06-10,16,HYDRO,4318
2017-06-10,16,WIND,1341
2017-06-10,16,SOLAR,216
2017-06-10,16,BIOFUEL,7
2017-06-10,17,NUCLEAR,11117
2017-06-10,17,GAS,181
2017-06-10,17,HYDRO,4529
2017-06-10,17,WIND,1432
2017-06-10,17,SOLAR,149
2017-06-10,17,BIOFUEL,0
2017-06-10,18,NUCLEAR,11109
2017-06-10,18,GAS,182
2017-06-10,18,HYDRO,4786
2017-06-10,18,WIND,1441
2017-06-10,18,SOLAR,77
2017-06-10,18,BIOFUEL,0
2017-06-10,19,NUCLEAR,11108
2017-06-10,19,GAS,181
2017-06-10,19,HYDRO,4857
2017-06-10,19,WIND,1423
2017-06-10,19,SOLAR,21
2017-06-10,19,BIOFUEL,0
2017-06-10,20,NUCLEAR,11093
2017-06-10,20,GAS,182
2017-06-10,20,HYDRO,4472
2017-06-10,20,WIND,1802
2017-06-10,20,SOLAR,5
2017-06-10,20,BIOFUEL,0
2017-06-10,21,NUCLEAR,11078
2017-06-10,21,GAS,181
2017-06-10,21,HYDRO,4330
2017-06-10,21,WIND,1911
2017-06-10,21,SOLAR,0
2017-06-10,21,BIOFUEL,1
2017-06-10,22,NUCLEAR,11081
2017-06-10,22,GAS,182
2017-06-10,22,HYDRO,4262
2017-06-10,22,WIND,1405
2017-06-10,22,SOLAR,0
2017-06-10,22,BIOFUEL,0
2017-06-10,23,NUCLEAR,11077
2017-06-10,23,GAS,182
2017-06-10,23,HYDRO,4045
2017-06-10,23,WIND,1053
2017-06-10,23,SOLAR,0
2017-06-10,23,BIOFUEL,0
2017-06-10,24,NUCLEAR,10929
2017-06-10,24,GAS,181
2017-06-10,24,HYDRO,3861
2017-06-10,24,WIND,478
2017-06-10,24,SOLAR,0
2017-06-10,24,BIOFUEL,0
2017-06-11,1,NUCLEAR,10131
2017-06-11,1,GAS,154
2017-06-11,1,HYDRO,3736
2017-06-11,1,WIND,392
2017-06-11,1,SOLAR,0
2017-06-11,1,BIOFUEL,2
2017-06-11,2,NUCLEAR,9177
2017-06-11,2,GAS,153
2017-06-11,2,HYDRO,3749
2017-06-11,2,WIND,521
2017-06-11,2,SOLAR,0
2017-06-11,2,BIOFUEL,2
2017-06-11,3,NUCLEAR,8866
2017-06-11,3,GAS,152
2017-06-11,3,HYDRO,3676
2017-06-11,3,WIND,600
2017-06-11,3,SOLAR,0
2017-06-11,3,BIOFUEL,2
2017-06-11,4,NUCLEAR,8872
2017-06-11,4,GAS,152
2017-06-11,4,HYDRO,3682
2017-06-11,4,WIND,383
2017-06-11,4,SOLAR,0
2017-06-11,4,BIOFUEL,0
2017-06-11,5,NUCLEAR,8841
2017-06-11,5,GAS,151
2017-06-11,5,HYDRO,3613
2017-06-11,5,WIND,365
2017-06-11,5,SOLAR,0
2017-06-11,5,BIOFUEL,0
2017-06-11,6,NUCLEAR,8811
2017-06-11,6,GAS,152
2017-06-11,6,HYDRO,3748
2017-06-11,6,WIND,358
2017-06-11,6,SOLAR,4
2017-06-11,6,BIOFUEL,0
2017-06-11,7,NUCLEAR,8868
2017-06-11,7,GAS,151
2017-06-11,7,HYDRO,4098
2017-06-11,7,WIND,431
2017-06-11,7,SOLAR,25
2017-06-11,7,BIOFUEL,0
2017-06-11,8,NUCLEAR,9165
2017-06-11,8,GAS,151
2017-06-11,8,HYDRO,4190
2017-06-11,8,WIND,952
2017-06-11,8,SOLAR,74
2017-06-11,8,BIOFUEL,0
2017-06-11,9,NUCLEAR,10047
2017-06-11,9,GAS,156
2017-06-11,9,HYDRO,4510
2017-06-11,9,WIND,664
2017-06-11,9,SOLAR,133
2017-06-11,9,BIOFUEL,0
2017-06-11,10,NUCLEAR,10900
2017-06-11,10,GAS,156
2017-06-11,10,HYDRO,4457
2017-06-11,10,WIND,723
2017-06-11,10,SOLAR,178
2017-06-11,10,BIOFUEL,0
2017-06-11,11,NUCLEAR,11004
2017-06-11,11,GAS,196
2017-06-11,11,HYDRO,4651
2017-06-11,11,WIND,829
2017-06-11,11,SOLAR,203
2017-06-11,11,BIOFUEL,0
2017-06-11,12,NUCLEAR,11007
2017-06-11,12,GAS,197
2017-06-11,12,HYDRO,4774
2017-06-11,12,WIND,1148
2017-06-11,12,SOLAR,311
2017-06-11,12,BIOFUEL,0
2017-06-11,13,NUCLEAR,11003
2017-06-11,13,GAS,195
2017-06-11,13,HYDRO,4977
2017-06-11,13,WIND,1351
2017-06-11,13,SOLAR,317
2017-06-11,13,BIOFUEL,0
2017-06-11,14,NUCLEAR,11001
2017-06-11,14,GAS,202
2017-06-11,14,HYDRO,5098
2017-06-11,14,WIND,1597
2017-06-11,14,SOLAR,313
2017-06-11,14,BIOFUEL,0
2017-06-11,15,NUCLEAR,11093
2017-06-11,15,GAS,199
2017-06-11,15,HYDRO,5292
2017-06-11,15,WIND,1816
2017-06-11,15,SOLAR,289
2017-06-11,15,BIOFUEL,0
2017-06-11,16,NUCLEAR,11066
2017-06-11,16,GAS,167
2017-06-11,16,HYDRO,5644
2017-06-11,16,WIND,1933
2017-06-11,16,SOLAR,224
2017-06-11,16,BIOFUEL,0
2017-06-11,17,NUCLEAR,11115
2017-06-11,17,GAS,163
2017-06-11,17,HYDRO,5561
2017-06-11,17,WIND,2068
2017-06-11,17,SOLAR,161
2017-06-11,17,BIOFUEL,0
2017-06-11,18,NUCLEAR,11123
2017-06-11,18,GAS,170
2017-06-11,18,HYDRO,5481
2017-06-11,18,WIND,1861
2017-06-11,18,SOLAR,76
2017-06-11,18,BIOFUEL,1
2017-06-11,19,NUCLEAR,11124
2017-06-11,19,GAS,173
2017-06-11,19,HYDRO,5599
2017-06-11,19,WIND,1721
2017-06-11,19,SOLAR,23
2017-06-11,19,BIOFUEL,1
2017-06-11,20,NUCLEAR,11125
2017-06-11,20,GAS,202
2017-06-11,20,HYDRO,5519
2017-06-11,20,WIND,1798
2017-06-11,20,SOLAR,6
2017-06-11,20,BIOFUEL,1
2017-06-11,21,NUCLEAR,11124
2017-06-11,21,GAS,210
2017-06-11,21,HYDRO,5463
2017-06-11,21,WIND,1772
2017-06-11,21,SOLAR,0
2017-06-11,21,BIOFUEL,1
2017-06-11,22,NUCLEAR,11126
2017-06-11,22,GAS,210
2017-06-11,22,HYDRO,4956
2017-06-11,22,WIND,1808
2017-06-11,22,SOLAR,0
2017-06-11,22,BIOFUEL,0
2017-06-11,23,NUCLEAR,11128
2017-06-11,23,GAS,211
2017-06-11,23,HYDRO,4385
2017-06-11,23,WIND,1566
2017-06-11,23,SOLAR,0
2017-06-11,23,BIOFUEL,0
2017-06-11,24,NUCLEAR,11133
2017-06-11,24,GAS,209
2017-06-11,24,HYDRO,4042
2017-06-11,24,WIND,1151
2017-06-11,24,SOLAR,0
2017-06-11,24,BIOFUEL,0
2017-06-12,1,NUCLEAR,11065
2017-06-12,1,GAS,256
2017-06-12,1,HYDRO,3860
2017-06-12,1,WIND,515
2017-06-12,1,SOLAR,0
2017-06-12,1,BIOFUEL,6
2017-06-12,2,NUCLEAR,10723
2017-06-12,2,GAS,264
2017-06-12,2,HYDRO,3744
2017-06-12,2,WIND,472
2017-06-12,2,SOLAR,0
2017-06-12,2,BIOFUEL,9
2017-06-12,3,NUCLEAR,10517
2017-06-12,3,GAS,309
2017-06-12,3,HYDRO,3719
2017-06-12,3,WIND,412
2017-06-12,3,SOLAR,0
2017-06-12,3,BIOFUEL,9
2017-06-12,4,NUCLEAR,10255
2017-06-12,4,GAS,331
2017-06-12,4,HYDRO,3794
2017-06-12,4,WIND,355
2017-06-12,4,SOLAR,0
2017-06-12,4,BIOFUEL,10
2017-06-12,5,NUCLEAR,10282
2017-06-12,5,GAS,354
2017-06-12,5,HYDRO,3906
2017-06-12,5,WIND,420
2017-06-12,5,SOLAR,1
2017-06-12,5,BIOFUEL,17
2017-06-12,6,NUCLEAR,10678
2017-06-12,6,GAS,447
2017-06-12,6,HYDRO,4185
2017-06-12,6,WIND,735
2017-06-12,6,SOLAR,7
2017-06-12,6,BIOFUEL,25
2017-06-12,7,NUCLEAR,11139
2017-06-12,7,GAS,629
2017-06-12,7,HYDRO,4242
2017-06-12,7,WIND,1042
2017-06-12,7,SOLAR,49
2017-06-12,7,BIOFUEL,35
2017-06-12,8,NUCLEAR,11147
2017-06-12,8,GAS,933
2017-06-12,8,HYDRO,4390
2017-06-12,8,WIND,1228
2017-06-12,8,SOLAR,110
2017-06-12,8,BIOFUEL,44
2017-06-12,9,NUCLEAR,11149
2017-06-12,9,GAS,1043
2017-06-12,9,HYDRO,4785
2017-06-12,9,WIND,987
2017-06-12,9,SOLAR,178
2017-06-12,9,BIOFUEL,41
2017-06-12,10,NUCLEAR,11172
2017-06-12,10,GAS,1112
2017-06-12,10,HYDRO,5253
2017-06-12,10,WIND,1366
2017-06-12,10,SOLAR,238
2017-06-12,10,BIOFUEL,42
2017-06-12,11,NUCLEAR,11177
2017-06-12,11,GAS,1337
2017-06-12,11,HYDRO,5130
2017-06-12,11,WIND,1155
2017-06-12,11,SOLAR,275
2017-06-12,11,BIOFUEL,40
2017-06-12,12,NUCLEAR,11175
2017-06-12,12,GAS,1623
2017-06-12,12,HYDRO,5266
2017-06-12,12,WIND,1462
2017-06-12,12,SOLAR,287
2017-06-12,12,BIOFUEL,44
2017-06-12,13,NUCLEAR,11141
2017-06-12,13,GAS,2026
2017-06-12,13,HYDRO,5223
2017-06-12,13,WIND,1582
2017-06-12,13,SOLAR,280
2017-06-12,13,BIOFUEL,43
2017-06-12,14,NUCLEAR,11138
2017-06-12,14,GAS,2141
2017-06-12,14,HYDRO,5138
2017-06-12,14,WIND,1581
2017-06-12,14,SOLAR,271
2017-06-12,14,BIOFUEL,26
2017-06-12,15,NUCLEAR,11143
2017-06-12,15,GAS,2155
2017-06-12,15,HYDRO,5031
2017-06-12,15,WIND,1735
2017-06-12,15,SOLAR,296
2017-06-12,15,BIOFUEL,27
2017-06-12,16,NUCLEAR,11152
2017-06-12,16,GAS,2178
2017-06-12,16,HYDRO,5217
2017-06-12,16,WIND,1925
2017-06-12,16,SOLAR,239
2017-06-12,16,BIOFUEL,27
2017-06-12,17,NUCLEAR,11165
2017-06-12,17,GAS,2318
2017-06-12,17,HYDRO,5818
2017-06-12,17,WIND,1818
2017-06-12,17,SOLAR,160
2017-06-12,17,BIOFUEL,32
2017-06-12,18,NUCLEAR,11173
2017-06-12,18,GAS,2196
2017-06-12,18,HYDRO,5979
2017-06-12,18,WIND,1417
2017-06-12,18,SOLAR,85
2017-06-12,18,BIOFUEL,51
2017-06-12,19,NUCLEAR,11178
2017-06-12,19,GAS,2248
2017-06-12,19,HYDRO,6189
2017-06-12,19,WIND,1039
2017-06-12,19,SOLAR,30
2017-06-12,19,BIOFUEL,45
2017-06-12,20,NUCLEAR,11173
2017-06-12,20,GAS,2212
2017-06-12,20,HYDRO,6110
2017-06-12,20,WIND,859
2017-06-12,20,SOLAR,7
2017-06-12,20,BIOFUEL,40
2017-06-12,21,NUCLEAR,11164
2017-06-12,21,GAS,2495
2017-06-12,21,HYDRO,6010
2017-06-12,21,WIND,828
2017-06-12,21,SOLAR,0
2017-06-12,21,BIOFUEL,41
2017-06-12,22,NUCLEAR,11157
2017-06-12,22,GAS,1929
2017-06-12,22,HYDRO,5809
2017-06-12,22,WIND,885
2017-06-12,22,SOLAR,0
2017-06-12,22,BIOFUEL,30
2017-06-12,23,NUCLEAR,11160
2017-06-12,23,GAS,929
2017-06-12,23,HYDRO,5357
2017-06-12,23,WIND,819
2017-06-12,23,SOLAR,0
2017-06-12,23,BIOFUEL,21
2017-06-12,24,NUCLEAR,11168
2017-06-12,24,GAS,335
2017-06-12,24,HYDRO,5033
2017-06-12,24,WIND,742
2017-06-12,24,SOLAR,0
2017-06-12,24,BIOFUEL,19
2017-06-13,1,NUCLEAR,11153
2017-06-13,1,GAS,295
2017-06-13,1,HYDRO,4485
2017-06-13,1,WIND,639
2017-06-13,1,SOLAR,0
2017-06-13,1,BIOFUEL,19
2017-06-13,2,NUCLEAR,10472
2017-06-13,2,GAS,415
2017-06-13,2,HYDRO,4906
2017-06-13,2,WIND,402
2017-06-13,2,SOLAR,0
2017-06-13,2,BIOFUEL,19
2017-06-13,3,NUCLEAR,10340
2017-06-13,3,GAS,380
2017-06-13,3,HYDRO,4522
2017-06-13,3,WIND,782
2017-06-13,3,SOLAR,0
2017-06-13,3,BIOFUEL,19
2017-06-13,4,NUCLEAR,10341
2017-06-13,4,GAS,327
2017-06-13,4,HYDRO,3629
2017-06-13,4,WIND,503
2017-06-13,4,SOLAR,0
2017-06-13,4,BIOFUEL,18
2017-06-13,5,NUCLEAR,10334
2017-06-13,5,GAS,391
2017-06-13,5,HYDRO,3774
2017-06-13,5,WIND,475
2017-06-13,5,SOLAR,0
2017-06-13,5,BIOFUEL,21
2017-06-13,6,NUCLEAR,10345
2017-06-13,6,GAS,552
2017-06-13,6,HYDRO,4163
2017-06-13,6,WIND,822
2017-06-13,6,SOLAR,5
2017-06-13,6,BIOFUEL,27
2017-06-13,7,NUCLEAR,10356
2017-06-13,7,GAS,959
2017-06-13,7,HYDRO,5335
2017-06-13,7,WIND,537
2017-06-13,7,SOLAR,42
2017-06-13,7,BIOFUEL,30
2017-06-13,8,NUCLEAR,10365
2017-06-13,8,GAS,1419
2017-06-13,8,HYDRO,5393
2017-06-13,8,WIND,487
2017-06-13,8,SOLAR,98
2017-06-13,8,BIOFUEL,31
2017-06-13,9,NUCLEAR,10363
2017-06-13,9,GAS,1902
2017-06-13,9,HYDRO,4891
2017-06-13,9,WIND,389
2017-06-13,9,SOLAR,170
2017-06-13,9,BIOFUEL,31
2017-06-13,10,NUCLEAR,10363
2017-06-13,10,GAS,2133
2017-06-13,10,HYDRO,5160
2017-06-13,10,WIND,296
2017-06-13,10,SOLAR,192
2017-06-13,10,BIOFUEL,30
2017-06-13,11,NUCLEAR,10210
2017-06-13,11,GAS,2174
2017-06-13,11,HYDRO,5196
2017-06-13,11,WIND,334
2017-06-13,11,SOLAR,201
2017-06-13,11,BIOFUEL,30
2017-06-13,12,NUCLEAR,10286
2017-06-13,12,GAS,2270
